,Unnamed: 0,results,wind,athlete,birth_year,nationality,race,place,venue,date,rs
69,69,10.22,0.5,Ainsley WAUGH,81,JAM,F,4.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,1132
70,70,10.22,-0.7,Michael RODGERS,85,USA,H1,3.0,"Olympiastadion, Stockholm (SWE)",6.08,1136
71,71,10.22,0.0,Travis PADGETT,86,USA,F,7.0,"Olympiastadion, Stockholm (SWE)",6.08,1132
72,72,10.22,-0.3,Michael RODGERS,85,USA,H2,3.0,"Crystal Palace, London (GBR)",13.08,1133
73,73,10.23,-2.0,Trell KIMMONS,85,USA,H2,3.0,"International Stadium, Gateshead (GBR)",10.07,1140
74,74,10.23,-1.7,Jaysuma SAIDY NDURE,84,NOR,F,5.0,"International Stadium, Gateshead (GBR)",10.07,1138
75,75,10.23,-0.1,Mario FORSYTHE,85,JAM,H2,3.0,"Olympiastadion, Stockholm (SWE)",6.08,1128
76,76,10.24,1.2,Mark LEWIS-FRANCIS,82,GBR,H2,6.0,"Bislett Stadion, Oslo (NOR)",4.06,1125
77,77,10.24,0.5,Leroy DIXON,83,USA,F,5.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,1125
78,78,10.24,-2.0,Ryan BAILEY,89,USA,H2,4.0,"International Stadium, Gateshead (GBR)",10.07,1137
79,79,10.24,-1.7,Ryan BAILEY,89,USA,F,6.0,"International Stadium, Gateshead (GBR)",10.07,1135
80,80,10.24,0.6,Rytis SAKALAUSKAS,87,LTU,F,2.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1125
81,81,10.25,0.6,Mario FORSYTHE,85,JAM,F,6.0,"Stadio Olimpico, Roma (ITA)",10.06,1122
82,82,10.25,-0.4,Trell KIMMONS,85,USA,H1,4.0,"Crystal Palace, London (GBR)",13.08,1124
83,83,10.25,-0.3,Wallace SPEARMON,84,USA,H2,4.0,"Crystal Palace, London (GBR)",13.08,1123
84,84,10.25,0.6,Emanuele DI GREGORIO,80,ITA,F,3.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1122
85,85,10.26,1.4,J-Mee SAMUELS,87,USA,F2,4.0,"Icahn Stadium, New York, NY (USA)",12.06,1118
86,86,10.26,-0.8,Marlon DEVONISH,76,GBR,F2,4.0,"Letzigrund, Zürich (SUI)",19.08,1122
87,87,10.26,0.1,Martial MBANDJOCK,85,FRA,F,9.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1118
88,88,10.27,-0.3,Travis PADGETT,86,USA,H2,5.0,"Crystal Palace, London (GBR)",13.08,1116
89,89,10.27,-0.4,Trell KIMMONS,85,USA,F,6.0,"Crystal Palace, London (GBR)",13.08,1117
90,90,10.28,-1.6,Michael FRATER,82,JAM,H1,3.0,"International Stadium, Gateshead (GBR)",10.07,1121
91,91,10.28,-0.4,Mario FORSYTHE,85,JAM,H1,5.0,"Crystal Palace, London (GBR)",13.08,1114
92,92,10.29,0.6,Simone COLLIO,79,ITA,F,7.0,"Stadio Olimpico, Roma (ITA)",10.06,1108
93,93,10.29,-1.6,Marlon DEVONISH,76,GBR,H1,4.0,"International Stadium, Gateshead (GBR)",10.07,1117
94,94,10.29,-1.7,Michael FRATER,82,JAM,F,7.0,"International Stadium, Gateshead (GBR)",10.07,1118
95,95,10.29,0.0,Rae Monzavous EDWARDS,81,USA,F,8.0,"Olympiastadion, Stockholm (SWE)",6.08,1108
96,96,10.29,-0.4,Wallace SPEARMON,84,USA,F,7.0,"Crystal Palace, London (GBR)",13.08,1110
97,97,10.3,0.6,Mark LEWIS-FRANCIS,82,GBR,F,8.0,"Stadio Olimpico, Roma (ITA)",10.06,1105
98,98,10.3,-0.1,Rae Monzavous EDWARDS,81,USA,H2,4.0,"Olympiastadion, Stockholm (SWE)",6.08,1105
99,99,10.3,-0.3,Mark LEWIS-FRANCIS,82,GBR,H2,6.0,"Crystal Palace, London (GBR)",13.08,1106
100,100,10.31,1.7,Ronald POGNON,82,FRA,H1,5.0,"Bislett Stadion, Oslo (NOR)",4.06,1102
101,101,10.31,-0.7,Travis PADGETT,86,USA,H1,4.0,"Olympiastadion, Stockholm (SWE)",6.08,1106
102,102,10.32,1.7,Mario FORSYTHE,85,JAM,H1,6.0,"Bislett Stadion, Oslo (NOR)",4.06,1099
103,103,10.32,0.6,Ronald POGNON,82,FRA,F,9.0,"Stadio Olimpico, Roma (ITA)",10.06,1099
104,104,10.32,-1.6,Richard THOMPSON,85,TTO,H1,5.0,"International Stadium, Gateshead (GBR)",10.07,1108
105,105,10.32,-0.7,Marlon DEVONISH,76,GBR,H1,5.0,"Olympiastadion, Stockholm (SWE)",6.08,1103
106,106,10.33,1.1,Rytis SAKALAUSKAS,87,LTU,H2,2.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1095
107,107,10.34,-1.7,Marlon DEVONISH,76,GBR,F,8.0,"International Stadium, Gateshead (GBR)",10.07,1102
108,108,10.34,-0.3,Churandy MARTINA,84,AHO,H2,7.0,"Crystal Palace, London (GBR)",13.08,1093
109,109,10.35,-0.4,Marlon DEVONISH,76,GBR,H1,6.0,"Crystal Palace, London (GBR)",13.08,1091
110,110,10.35,0.6,Ángel David RODRÍGUEZ,80,ESP,F,4.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1089
111,111,10.37,-0.9,Jeffrey LAWAL-BALOGUN,86,GBR,F1,1.0,"Letzigrund, Zürich (SUI)",19.08,1087
112,112,10.37,0.6,Alexander KOSENKOW,77,GER,F,5.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1082
113,113,10.38,0.4,Ángel David RODRÍGUEZ,80,ESP,H3,1.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1079
114,114,10.39,-0.7,Emmanuel CALLENDER,84,TTO,H1,6.0,"Olympiastadion, Stockholm (SWE)",6.08,1080
115,115,10.39,-0.9,Jared CONNAUGHTON,85,CAN,F1,2.0,"Letzigrund, Zürich (SUI)",19.08,1081
116,116,10.4,-2.0,Leroy DIXON,83,USA,H2,5.0,"International Stadium, Gateshead (GBR)",10.07,1084
117,117,10.4,1.1,Alexander KOSENKOW,77,GER,H2,3.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1072
118,118,10.41,0.9,Jacques RIPARELLI,83,ITA,F1,1.0,"Stadio Olimpico, Roma (ITA)",10.06,1069
119,119,10.43,1.3,Roberto DONATI,83,ITA,F2,1.0,"Stadio Olimpico, Roma (ITA)",10.06,1063
120,120,10.44,0.9,Emmanuel BIRON,88,FRA,F1,2.0,"Stadio Olimpico, Roma (ITA)",10.06,1059
121,121,10.44,1.3,Giovanni TOMASICCHIO,82,ITA,F2,2.0,"Stadio Olimpico, Roma (ITA)",10.06,1059
122,122,10.44,0.5,Brendan CHRISTIAN,83,ANT,F,6.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,1059
123,123,10.44,-0.1,Aaron ARMSTRONG,77,TTO,H2,5.0,"Olympiastadion, Stockholm (SWE)",6.08,1059
124,124,10.45,-0.8,Matthew DAVIES,85,AUS,F2,5.0,"Letzigrund, Zürich (SUI)",19.08,1060
125,125,10.45,-0.7,Emanuele DI GREGORIO,80,ITA,H1,1.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1060
126,126,10.45,0.4,Matic OSOVNIKAR,80,SLO,H3,2.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1056
127,127,10.45,0.6,Ryan MOSELEY,82,AUT,F,6.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1056
128,128,10.45,0.6,Matic OSOVNIKAR,80,SLO,F,7.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1056
129,129,10.46,0.4,Ryan MOSELEY,82,AUT,H3,3.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1053
130,130,10.47,-0.1,Brian DZINGAI,81,ZIM,H2,6.0,"Olympiastadion, Stockholm (SWE)",6.08,1050
131,131,10.51,-0.4,Christian MALCOLM,79,GBR,H1,7.0,"Crystal Palace, London (GBR)",13.08,1039
132,132,10.52,1.3,Giovanni CODRINGTON,88,NED,F2,3.0,"Stadio Olimpico, Roma (ITA)",10.06,1034
133,133,10.53,0.9,Rosario LA MASTRA,84,ITA,F1,3.0,"Stadio Olimpico, Roma (ITA)",10.06,1031
134,134,10.53,1.3,Yannick LESOURD,88,FRA,F2,4.0,"Stadio Olimpico, Roma (ITA)",10.06,1031
135,135,10.53,-1.6,Nick SMITH,82,GBR,H1,6.0,"International Stadium, Gateshead (GBR)",10.07,1040
136,136,10.56,-0.3,Tremayne GILLING,90,GBR,H2,8.0,"Crystal Palace, London (GBR)",13.08,1022
137,137,10.57,0.5,Reto Amaru SCHENKEL,88,SUI,F,7.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,1018
138,138,10.57,-2.0,Shawn CRAWFORD,78,USA,H2,6.0,"International Stadium, Gateshead (GBR)",10.07,1030
139,139,10.57,-0.1,Ryan MOSELEY,82,AUT,H2,7.0,"Olympiastadion, Stockholm (SWE)",6.08,1018
140,140,10.58,0.9,Robert KUBACZYK,86,POL,F1,4.0,"Stadio Olimpico, Roma (ITA)",10.06,1015
141,141,10.58,1.3,Dariusz KUĆ,86,POL,F2,5.0,"Stadio Olimpico, Roma (ITA)",10.06,1015
142,142,10.58,-2.0,Tremayne GILLING,90,GBR,H2,7.0,"International Stadium, Gateshead (GBR)",10.07,1027
143,143,10.58,-0.9,Reto Amaru SCHENKEL,88,SUI,F1,3.0,"Letzigrund, Zürich (SUI)",19.08,1020
144,144,10.58,0.6,Wout VERHOEVEN,88,BEL,F,8.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1015
145,145,10.59,-1.6,Craig PICKERING,86,GBR,H1,7.0,"International Stadium, Gateshead (GBR)",10.07,1020
146,146,10.59,-0.9,Robert KUBACZYK,86,POL,F1,4.0,"Letzigrund, Zürich (SUI)",19.08,1016
147,147,10.6,-0.2,Pascal MANCINI,89,SUI,F,1.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,1009
148,148,10.6,-0.2,Alex WILSON,90,SUI,F,2.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,1009
149,149,10.6,0.4,Jonathan HOLMES,89,IRL,H3,4.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1008
150,150,10.6,0.6,Robert KUBACZYK,86,POL,F,9.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1008
151,151,10.61,-0.2,Reto Amaru SCHENKEL,88,SUI,F,3.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,1006
152,152,10.63,-0.1,Alexander NORDKVIST,90,SWE,H2,8.0,"Olympiastadion, Stockholm (SWE)",6.08,999
153,153,10.64,-0.9,Giovanni CODRINGTON,88,NED,F1,5.0,"Letzigrund, Zürich (SUI)",19.08,1001
154,154,10.65,-0.2,Rolf FONGUÉ,87,SUI,F,4.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,994
155,155,10.65,0.4,Giovanni CODRINGTON,88,NED,H3,5.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,993
156,156,10.66,1.3,Wout VERHOEVEN,88,BEL,F2,6.0,"Stadio Olimpico, Roma (ITA)",10.06,990
157,157,10.67,0.9,Daniel MOLOWNY SOLANA,88,ESP,F1,5.0,"Stadio Olimpico, Roma (ITA)",10.06,986
158,158,10.67,1.3,Iván MOCHOLÍ,83,ESP,F2,7.0,"Stadio Olimpico, Roma (ITA)",10.06,986
159,159,10.69,0.9,Alessandro CAVALLARO,80,ITA,F1,6.0,"Stadio Olimpico, Roma (ITA)",10.06,980
160,160,10.69,-0.9,Pascal MANCINI,89,SUI,F1,6.0,"Letzigrund, Zürich (SUI)",19.08,985
161,161,10.69,-0.7,Wout VERHOEVEN,88,BEL,H1,2.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,984
162,162,10.7,1.1,Libor ŽILKA,86,CZE,H2,4.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,977
163,163,10.71,1.1,Manolis KOUTSOUKLAKIS,89,GRE,H2,5.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,974
164,164,10.72,0.4,Dániel KARLIK,91,HUN,H3,6.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,971
165,165,10.73,-0.9,Aron BEYENE,85,SUI,F1,7.0,"Letzigrund, Zürich (SUI)",19.08,973
166,166,10.73,-0.7,Robert KUBACZYK,86,POL,H1,3.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,972
167,167,10.73,1.1,Morten JENSEN,82,DEN,H2,6.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,968
168,168,10.75,1.7,Philip Bjørnå BERNTSEN,89,NOR,H1,7.0,"Bislett Stadion, Oslo (NOR)",4.06,962
169,169,10.75,0.9,Lindell PHILIP,90,NED,F1,7.0,"Stadio Olimpico, Roma (ITA)",10.06,962
170,170,10.77,0.9,Jean Marie LOUIS,86,BEL,F1,8.0,"Stadio Olimpico, Roma (ITA)",10.06,955
171,171,10.77,0.4,Jozef ŠVONDRK,86,SVK,H3,7.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,955
172,172,10.78,-2.0,Tyron AKINS,86,USA,H2,8.0,"International Stadium, Gateshead (GBR)",10.07,964
173,173,10.79,-0.7,Imaad HALLAY,84,FRA,H1,4.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,953
174,174,10.79,1.1,Desislav GUNEV,86,BUL,H2,7.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,949
175,175,10.8,-0.2,Odain ROSE,92,SWE,F1,1.0,"Olympiastadion, Stockholm (SWE)",6.08,947
176,176,10.8,0.4,Richard PULST,91,EST,H3,8.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,946
177,177,10.81,-0.7,Tony DARKWAH,86,SWE,H1,7.0,"Olympiastadion, Stockholm (SWE)",6.08,947
178,178,10.82,-0.2,Cédric NABE,83,SUI,F,5.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,941
179,179,10.83,-1.6,Junior EJEHU,91,GBR,H1,8.0,"International Stadium, Gateshead (GBR)",10.07,946
180,180,10.83,-0.9,Kamil MASZTAK,84,POL,F1,8.0,"Letzigrund, Zürich (SUI)",19.08,942
181,181,10.88,-0.2,Steven GUGERLI,85,SUI,F,6.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,923
182,182,10.89,-0.2,Kwasi ASANTE OFOSU,88,SUI,F,7.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,920
183,183,10.89,-0.7,Emil ZAIL,87,SWE,H1,5.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,923
184,184,10.9,-0.1,Carl ARMFELT,84,SWE,F2,1.0,"Olympiastadion, Stockholm (SWE)",6.08,916
185,185,10.91,-0.2,Thomas NIKITIN,82,SWE,F1,2.0,"Olympiastadion, Stockholm (SWE)",6.08,914
186,186,10.92,-0.9,Lindell PHILIP,90,NED,F1,9.0,"Letzigrund, Zürich (SUI)",19.08,915
187,187,10.97,-0.7,Vasile BOBOŞ,85,ROU,H1,6.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,899
188,188,10.99,1.1,Niko TAAVITSAINEN,84,FIN,H2,8.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,889
189,189,11.06,-0.2,Jan WOCALEWSKI,93,SWE,F1,3.0,"Olympiastadion, Stockholm (SWE)",6.08,870
190,190,11.16,-0.1,André DRUMMOND,90,SWE,F2,2.0,"Olympiastadion, Stockholm (SWE)",6.08,840
191,191,11.21,-0.2,Niklas LARSSON,85,SWE,F1,4.0,"Olympiastadion, Stockholm (SWE)",6.08,826
192,192,11.25,-0.2,Jonathan WULFF,94,SWE,F1,5.0,"Olympiastadion, Stockholm (SWE)",6.08,815
193,193,11.25,-0.1,Judel KIBONDO,86,SWE,F2,3.0,"Olympiastadion, Stockholm (SWE)",6.08,814
194,194,11.29,-0.2,Nils-Göran NILSSON,88,SWE,F1,6.0,"Olympiastadion, Stockholm (SWE)",6.08,804
195,195,11.3,-0.2,Marvin TAY,90,SWE,F1,7.0,"Olympiastadion, Stockholm (SWE)",6.08,801
196,196,11.32,-0.1,Andreas ENGWALL,92,SWE,F2,4.0,"Olympiastadion, Stockholm (SWE)",6.08,794
197,197,11.59,-0.1,Daniel GOLDMAN,79,SWE,F2,5.0,"Olympiastadion, Stockholm (SWE)",6.08,720
198,198,12.46,-0.4,Walter DIX,86,USA,F,8.0,"Crystal Palace, London (GBR)",13.08,509
0,0,9.78,-0.4,Tyson GAY,82,USA,F,1.0,"Crystal Palace, London (GBR)",13.08,1285
1,1,9.79,0.1,Tyson GAY,82,USA,F,1.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1280
2,2,9.82,0.6,Asafa POWELL,82,JAM,F,1.0,"Stadio Olimpico, Roma (ITA)",10.06,1269
3,3,9.82,0.5,Usain BOLT,86,JAM,F,1.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,1269
4,4,9.84,-0.3,Usain BOLT,86,JAM,F,1.0,"Stade de France, Paris-St-Denis (FRA)",16.07,1263
5,5,9.84,0.0,Tyson GAY,82,USA,F,1.0,"Olympiastadion, Stockholm (SWE)",6.08,1262
6,6,9.85,0.1,Nesta CARTER,85,JAM,F,2.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1259
7,7,9.89,-0.4,Yohan BLAKE,89,JAM,F,2.0,"Crystal Palace, London (GBR)",13.08,1247
8,8,9.91,-0.3,Asafa POWELL,82,JAM,F,2.0,"Stade de France, Paris-St-Denis (FRA)",16.07,1239
9,9,9.91,0.1,Yohan BLAKE,89,JAM,F,3.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1238
10,10,9.94,-1.7,Tyson GAY,82,USA,F,1.0,"International Stadium, Gateshead (GBR)",10.07,1237
11,11,9.95,-0.3,Yohan BLAKE,89,JAM,F,3.0,"Stade de France, Paris-St-Denis (FRA)",16.07,1225
12,12,9.95,-0.8,Trell KIMMONS,85,USA,F2,1.0,"Letzigrund, Zürich (SUI)",19.08,1228
13,13,9.96,0.5,Yohan BLAKE,89,JAM,F,2.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,1220
14,14,9.96,-1.6,Tyson GAY,82,USA,H1,1.0,"International Stadium, Gateshead (GBR)",10.07,1229
15,15,9.96,-1.7,Asafa POWELL,82,JAM,F,2.0,"International Stadium, Gateshead (GBR)",10.07,1230
16,16,9.97,0.0,Usain BOLT,86,JAM,F,2.0,"Olympiastadion, Stockholm (SWE)",6.08,1217
17,17,10.0,1.4,Rae Monzavous EDWARDS,81,USA,F2,1.0,"Icahn Stadium, New York, NY (USA)",12.06,1206
18,18,10.0,-0.3,Daniel BAILEY,86,ANT,F,4.0,"Stade de France, Paris-St-Denis (FRA)",16.07,1207
19,19,10.01,1.4,Keston BLEDMAN,88,TTO,F2,2.0,"Icahn Stadium, New York, NY (USA)",12.06,1203
20,20,10.02,-0.1,Tyson GAY,82,USA,H2,1.0,"Olympiastadion, Stockholm (SWE)",6.08,1199
21,21,10.02,-0.4,Tyson GAY,82,USA,H1,1.0,"Crystal Palace, London (GBR)",13.08,1201
22,22,10.05,1.2,Asafa POWELL,82,JAM,H2,1.0,"Bislett Stadion, Oslo (NOR)",4.06,1189
23,23,10.05,-0.4,Richard THOMPSON,85,TTO,F,3.0,"Crystal Palace, London (GBR)",13.08,1191
24,24,10.07,-0.4,Yohan BLAKE,89,JAM,H1,2.0,"Crystal Palace, London (GBR)",13.08,1184
25,25,10.08,1.7,Richard THOMPSON,85,TTO,H1,1.0,"Bislett Stadion, Oslo (NOR)",4.06,1179
26,26,10.08,1.7,Michael FRATER,82,JAM,H1,2.0,"Bislett Stadion, Oslo (NOR)",4.06,1179
27,27,10.08,-0.3,Walter DIX,86,USA,H2,1.0,"Crystal Palace, London (GBR)",13.08,1180
28,28,10.09,1.7,Jaysuma SAIDY NDURE,84,NOR,H1,3.0,"Bislett Stadion, Oslo (NOR)",4.06,1176
29,29,10.09,1.2,Trell KIMMONS,85,USA,H2,2.0,"Bislett Stadion, Oslo (NOR)",4.06,1176
30,30,10.09,1.2,Martial MBANDJOCK,85,FRA,H2,3.0,"Bislett Stadion, Oslo (NOR)",4.06,1176
31,31,10.09,0.6,Christophe LEMAITRE,90,FRA,F,2.0,"Stadio Olimpico, Roma (ITA)",10.06,1176
32,32,10.09,0.6,Martial MBANDJOCK,85,FRA,F,3.0,"Stadio Olimpico, Roma (ITA)",10.06,1176
33,33,10.09,-0.3,Christophe LEMAITRE,90,FRA,F,5.0,"Stade de France, Paris-St-Denis (FRA)",16.07,1177
34,34,10.09,-0.3,Churandy MARTINA,84,AHO,F,6.0,"Stade de France, Paris-St-Denis (FRA)",16.07,1177
35,35,10.09,0.1,Daniel BAILEY,86,ANT,F,4.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1176
36,36,10.1,1.2,Lerone CLARKE,81,JAM,H2,4.0,"Bislett Stadion, Oslo (NOR)",4.06,1172
37,37,10.1,-0.7,Usain BOLT,86,JAM,H1,1.0,"Olympiastadion, Stockholm (SWE)",6.08,1176
38,38,10.1,-0.7,Richard THOMPSON,85,TTO,H1,2.0,"Olympiastadion, Stockholm (SWE)",6.08,1176
39,39,10.1,0.0,Richard THOMPSON,85,TTO,F,3.0,"Olympiastadion, Stockholm (SWE)",6.08,1172
40,40,10.1,-0.4,J-Mee SAMUELS,87,USA,F,4.0,"Crystal Palace, London (GBR)",13.08,1174
41,41,10.11,1.7,Churandy MARTINA,84,AHO,H1,4.0,"Bislett Stadion, Oslo (NOR)",4.06,1169
42,42,10.11,1.4,Marc BURNS,83,TTO,F2,3.0,"Icahn Stadium, New York, NY (USA)",12.06,1169
43,43,10.11,-2.0,Asafa POWELL,82,JAM,H2,1.0,"International Stadium, Gateshead (GBR)",10.07,1181
44,44,10.11,-0.1,Trell KIMMONS,85,USA,H2,2.0,"Olympiastadion, Stockholm (SWE)",6.08,1169
45,45,10.11,0.0,Trell KIMMONS,85,USA,F,4.0,"Olympiastadion, Stockholm (SWE)",6.08,1169
46,46,10.11,0.1,Richard THOMPSON,85,TTO,F,5.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1169
47,47,10.12,-0.8,Michael RODGERS,85,USA,F2,2.0,"Letzigrund, Zürich (SUI)",19.08,1169
48,48,10.12,0.1,Mario FORSYTHE,85,JAM,F,6.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1165
49,49,10.14,-0.3,Trell KIMMONS,85,USA,F,7.0,"Stade de France, Paris-St-Denis (FRA)",16.07,1160
50,50,10.14,-0.3,Richard THOMPSON,85,TTO,H2,2.0,"Crystal Palace, London (GBR)",13.08,1160
51,51,10.15,-1.6,Jaysuma SAIDY NDURE,84,NOR,H1,2.0,"International Stadium, Gateshead (GBR)",10.07,1164
52,52,10.15,-1.7,Daniel BAILEY,86,ANT,F,3.0,"International Stadium, Gateshead (GBR)",10.07,1165
53,53,10.16,0.5,Churandy MARTINA,84,AHO,F,3.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,1152
54,54,10.16,-2.0,Daniel BAILEY,86,ANT,H2,2.0,"International Stadium, Gateshead (GBR)",10.07,1164
55,55,10.17,0.6,Jaysuma SAIDY NDURE,84,NOR,F,4.0,"Stadio Olimpico, Roma (ITA)",10.06,1148
56,56,10.17,-0.4,Michael RODGERS,85,USA,F,5.0,"Crystal Palace, London (GBR)",13.08,1150
57,57,10.18,1.2,Ryan MOSELEY,82,AUT,H2,5.0,"Bislett Stadion, Oslo (NOR)",4.06,1145
58,58,10.18,-1.7,Trell KIMMONS,85,USA,F,4.0,"International Stadium, Gateshead (GBR)",10.07,1155
59,59,10.19,0.6,Lerone CLARKE,81,JAM,F,5.0,"Stadio Olimpico, Roma (ITA)",10.06,1142
60,60,10.19,-0.8,Sam EFFAH,88,CAN,F2,3.0,"Letzigrund, Zürich (SUI)",19.08,1146
61,61,10.19,1.1,Marlon DEVONISH,76,GBR,H2,1.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1142
62,62,10.19,0.6,Marlon DEVONISH,76,GBR,F,1.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1142
63,63,10.2,-0.3,Martial MBANDJOCK,85,FRA,F,8.0,"Stade de France, Paris-St-Denis (FRA)",16.07,1139
64,64,10.2,0.0,Mario FORSYTHE,85,JAM,F,5.0,"Olympiastadion, Stockholm (SWE)",6.08,1138
65,65,10.2,0.1,Trell KIMMONS,85,USA,F,7.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1138
66,66,10.21,0.0,Michael RODGERS,85,USA,F,6.0,"Olympiastadion, Stockholm (SWE)",6.08,1135
67,67,10.21,-0.4,J-Mee SAMUELS,87,USA,H1,3.0,"Crystal Palace, London (GBR)",13.08,1137
68,68,10.21,0.1,Dexter LEE,91,JAM,F,8.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1135
69,69,10.22,0.5,Ainsley WAUGH,81,JAM,F,4.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,1132
70,70,10.22,-0.7,Michael RODGERS,85,USA,H1,3.0,"Olympiastadion, Stockholm (SWE)",6.08,1136
71,71,10.22,0.0,Travis PADGETT,86,USA,F,7.0,"Olympiastadion, Stockholm (SWE)",6.08,1132
72,72,10.22,-0.3,Michael RODGERS,85,USA,H2,3.0,"Crystal Palace, London (GBR)",13.08,1133
73,73,10.23,-2.0,Trell KIMMONS,85,USA,H2,3.0,"International Stadium, Gateshead (GBR)",10.07,1140
74,74,10.23,-1.7,Jaysuma SAIDY NDURE,84,NOR,F,5.0,"International Stadium, Gateshead (GBR)",10.07,1138
75,75,10.23,-0.1,Mario FORSYTHE,85,JAM,H2,3.0,"Olympiastadion, Stockholm (SWE)",6.08,1128
76,76,10.24,1.2,Mark LEWIS-FRANCIS,82,GBR,H2,6.0,"Bislett Stadion, Oslo (NOR)",4.06,1125
77,77,10.24,0.5,Leroy DIXON,83,USA,F,5.0,"Stade Olympique de la Pontaise, Lausanne (SUI)",8.07,1125
78,78,10.24,-2.0,Ryan BAILEY,89,USA,H2,4.0,"International Stadium, Gateshead (GBR)",10.07,1137
79,79,10.24,-1.7,Ryan BAILEY,89,USA,F,6.0,"International Stadium, Gateshead (GBR)",10.07,1135
80,80,10.24,0.6,Rytis SAKALAUSKAS,87,LTU,F,2.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1125
81,81,10.25,0.6,Mario FORSYTHE,85,JAM,F,6.0,"Stadio Olimpico, Roma (ITA)",10.06,1122
82,82,10.25,-0.4,Trell KIMMONS,85,USA,H1,4.0,"Crystal Palace, London (GBR)",13.08,1124
83,83,10.25,-0.3,Wallace SPEARMON,84,USA,H2,4.0,"Crystal Palace, London (GBR)",13.08,1123
84,84,10.25,0.6,Emanuele DI GREGORIO,80,ITA,F,3.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1122
85,85,10.26,1.4,J-Mee SAMUELS,87,USA,F2,4.0,"Icahn Stadium, New York, NY (USA)",12.06,1118
86,86,10.26,-0.8,Marlon DEVONISH,76,GBR,F2,4.0,"Letzigrund, Zürich (SUI)",19.08,1122
87,87,10.26,0.1,Martial MBANDJOCK,85,FRA,F,9.0,"Boudewijnstadion, Bruxelles (BEL)",27.08,1118
88,88,10.27,-0.3,Travis PADGETT,86,USA,H2,5.0,"Crystal Palace, London (GBR)",13.08,1116
89,89,10.27,-0.4,Trell KIMMONS,85,USA,F,6.0,"Crystal Palace, London (GBR)",13.08,1117
90,90,10.28,-1.6,Michael FRATER,82,JAM,H1,3.0,"International Stadium, Gateshead (GBR)",10.07,1121
91,91,10.28,-0.4,Mario FORSYTHE,85,JAM,H1,5.0,"Crystal Palace, London (GBR)",13.08,1114
